TIME,V(OUT),V(IN1),V(IN2)
3.19000000e-11,6.99756141e-01,7.00000000e-01,0.00000000e+00
3.20000000e-11,6.99757075e-01,7.00000000e-01,0.00000000e+00
3.21000000e-11,6.99758009e-01,7.00000000e-01,0.00000000e+00
3.22000000e-11,6.99758944e-01,7.00000000e-01,0.00000000e+00
3.23000000e-11,6.99759878e-01,7.00000000e-01,0.00000000e+00
3.24000000e-11,6.99760813e-01,7.00000000e-01,0.00000000e+00
3.25000000e-11,6.99761747e-01,7.00000000e-01,0.00000000e+00
3.26000000e-11,6.99762681e-01,7.00000000e-01,0.00000000e+00
3.27000000e-11,6.99763616e-01,7.00000000e-01,0.00000000e+00
3.28000000e-11,6.99764550e-01,7.00000000e-01,0.00000000e+00
3.29000000e-11,6.99765485e-01,7.00000000e-01,0.00000000e+00
3.30000000e-11,6.99766419e-01,7.00000000e-01,0.00000000e+00
3.31000000e-11,6.99767353e-01,7.00000000e-01,0.00000000e+00
3.32000000e-11,6.99768288e-01,7.00000000e-01,0.00000000e+00
3.33000000e-11,6.99769222e-01,7.00000000e-01,0.00000000e+00
3.34000000e-11,6.99770156e-01,7.00000000e-01,0.00000000e+00
3.35000000e-11,6.99771091e-01,7.00000000e-01,0.00000000e+00
3.36000000e-11,6.99772025e-01,7.00000000e-01,0.00000000e+00
3.37000000e-11,6.99772960e-01,7.00000000e-01,0.00000000e+00
3.38000000e-11,6.99773894e-01,7.00000000e-01,0.00000000e+00
3.39000000e-11,6.99774828e-01,7.00000000e-01,0.00000000e+00
3.40000000e-11,6.99775763e-01,7.00000000e-01,0.00000000e+00
3.41000000e-11,6.99776697e-01,7.00000000e-01,0.00000000e+00
3.42000000e-11,6.99777632e-01,7.00000000e-01,0.00000000e+00
3.43000000e-11,6.99778566e-01,7.00000000e-01,0.00000000e+00
3.44000000e-11,6.99779500e-01,7.00000000e-01,0.00000000e+00
3.45000000e-11,6.99780435e-01,7.00000000e-01,0.00000000e+00
3.46000000e-11,6.99781369e-01,7.00000000e-01,0.00000000e+00
3.47000000e-11,6.99782304e-01,7.00000000e-01,0.00000000e+00
3.48000000e-11,6.99783238e-01,7.00000000e-01,0.00000000e+00
3.49000000e-11,6.99784172e-01,7.00000000e-01,0.00000000e+00
3.50000000e-11,6.99785107e-01,7.00000000e-01,0.00000000e+00
3.51000000e-11,6.99786041e-01,7.00000000e-01,0.00000000e+00
3.52000000e-11,6.99786975e-01,7.00000000e-01,0.00000000e+00
3.53000000e-11,6.99787910e-01,7.00000000e-01,0.00000000e+00
3.54000000e-11,6.99788844e-01,7.00000000e-01,0.00000000e+00
3.55000000e-11,6.99789779e-01,7.00000000e-01,0.00000000e+00
3.56000000e-11,6.99790713e-01,7.00000000e-01,0.00000000e+00
3.57000000e-11,6.99791647e-01,7.00000000e-01,0.00000000e+00
3.58000000e-11,6.99792582e-01,7.00000000e-01,0.00000000e+00
3.59000000e-11,6.99793516e-01,7.00000000e-01,0.00000000e+00
3.60000000e-11,6.99794451e-01,7.00000000e-01,0.00000000e+00
3.61000000e-11,6.99795385e-01,7.00000000e-01,0.00000000e+00
3.62000000e-11,6.99796319e-01,7.00000000e-01,0.00000000e+00
3.63000000e-11,6.99797254e-01,7.00000000e-01,0.00000000e+00
3.64000000e-11,6.99798188e-01,7.00000000e-01,0.00000000e+00
3.65000000e-11,6.99799122e-01,7.00000000e-01,0.00000000e+00
3.66000000e-11,6.99800057e-01,7.00000000e-01,0.00000000e+00
3.67000000e-11,6.99800991e-01,7.00000000e-01,0.00000000e+00
3.68000000e-11,6.99801926e-01,7.00000000e-01,0.00000000e+00
3.69000000e-11,6.99802860e-01,7.00000000e-01,0.00000000e+00
3.70000000e-11,6.99803794e-01,7.00000000e-01,0.00000000e+00
3.71000000e-11,6.99804729e-01,7.00000000e-01,0.00000000e+00
3.72000000e-11,6.99805663e-01,7.00000000e-01,0.00000000e+00
3.73000000e-11,6.99806598e-01,7.00000000e-01,0.00000000e+00
3.74000000e-11,6.99807501e-01,7.00000000e-01,0.00000000e+00
3.75000000e-11,6.99808078e-01,7.00000000e-01,0.00000000e+00
3.76000000e-11,6.99808654e-01,7.00000000e-01,0.00000000e+00
3.77000000e-11,6.99809231e-01,7.00000000e-01,0.00000000e+00
3.78000000e-11,6.99809807e-01,7.00000000e-01,0.00000000e+00
3.79000000e-11,6.99810383e-01,7.00000000e-01,0.00000000e+00
