TIME,V(OUT),V(IN1),V(IN2)
3.52000000e-11,6.99796968e-01,7.00000000e-01,0.00000000e+00
3.53000000e-11,6.99797806e-01,7.00000000e-01,0.00000000e+00
3.54000000e-11,6.99798644e-01,7.00000000e-01,0.00000000e+00
3.55000000e-11,6.99799482e-01,7.00000000e-01,0.00000000e+00
3.56000000e-11,6.99800320e-01,7.00000000e-01,0.00000000e+00
3.57000000e-11,6.99801158e-01,7.00000000e-01,0.00000000e+00
3.58000000e-11,6.99801996e-01,7.00000000e-01,0.00000000e+00
3.59000000e-11,6.99802834e-01,7.00000000e-01,0.00000000e+00
3.60000000e-11,6.99803673e-01,7.00000000e-01,0.00000000e+00
3.61000000e-11,6.99804511e-01,7.00000000e-01,0.00000000e+00
3.62000000e-11,6.99805349e-01,7.00000000e-01,0.00000000e+00
3.63000000e-11,6.99806187e-01,7.00000000e-01,0.00000000e+00
3.64000000e-11,6.99807025e-01,7.00000000e-01,0.00000000e+00
3.65000000e-11,6.99807863e-01,7.00000000e-01,0.00000000e+00
3.66000000e-11,6.99808701e-01,7.00000000e-01,0.00000000e+00
3.67000000e-11,6.99809539e-01,7.00000000e-01,0.00000000e+00
3.68000000e-11,6.99810377e-01,7.00000000e-01,0.00000000e+00
3.69000000e-11,6.99811215e-01,7.00000000e-01,0.00000000e+00
3.70000000e-11,6.99812053e-01,7.00000000e-01,0.00000000e+00
3.71000000e-11,6.99812891e-01,7.00000000e-01,0.00000000e+00
3.72000000e-11,6.99813729e-01,7.00000000e-01,0.00000000e+00
3.73000000e-11,6.99814568e-01,7.00000000e-01,0.00000000e+00
3.74000000e-11,6.99815406e-01,7.00000000e-01,0.00000000e+00
3.75000000e-11,6.99816244e-01,7.00000000e-01,0.00000000e+00
3.76000000e-11,6.99817082e-01,7.00000000e-01,0.00000000e+00
3.77000000e-11,6.99817920e-01,7.00000000e-01,0.00000000e+00
3.78000000e-11,6.99818758e-01,7.00000000e-01,0.00000000e+00
3.79000000e-11,6.99819596e-01,7.00000000e-01,0.00000000e+00
3.80000000e-11,6.99820434e-01,7.00000000e-01,0.00000000e+00
3.81000000e-11,6.99821272e-01,7.00000000e-01,0.00000000e+00
3.82000000e-11,6.99822110e-01,7.00000000e-01,0.00000000e+00
3.83000000e-11,6.99822948e-01,7.00000000e-01,0.00000000e+00
3.84000000e-11,6.99823583e-01,7.00000000e-01,0.00000000e+00
