TIME,V(OUT),V(IN1),V(IN2)
3.01000000e-11,6.99999554e-01,0.00000000e+00,7.00000000e-01
3.02000000e-11,6.99999556e-01,0.00000000e+00,7.00000000e-01
3.03000000e-11,6.99999558e-01,0.00000000e+00,7.00000000e-01
3.04000000e-11,6.99999560e-01,0.00000000e+00,7.00000000e-01
3.05000000e-11,6.99999562e-01,0.00000000e+00,7.00000000e-01
3.06000000e-11,6.99999564e-01,0.00000000e+00,7.00000000e-01
3.07000000e-11,6.99999566e-01,0.00000000e+00,7.00000000e-01
3.08000000e-11,6.99999568e-01,0.00000000e+00,7.00000000e-01
3.09000000e-11,6.99999570e-01,0.00000000e+00,7.00000000e-01
3.10000000e-11,6.99999571e-01,0.00000000e+00,7.00000000e-01
3.11000000e-11,6.99999573e-01,0.00000000e+00,7.00000000e-01
3.12000000e-11,6.99999575e-01,0.00000000e+00,7.00000000e-01
3.13000000e-11,6.99999577e-01,0.00000000e+00,7.00000000e-01
3.14000000e-11,6.99999579e-01,0.00000000e+00,7.00000000e-01
3.15000000e-11,6.99999581e-01,0.00000000e+00,7.00000000e-01
3.16000000e-11,6.99999583e-01,0.00000000e+00,7.00000000e-01
3.17000000e-11,6.99999585e-01,0.00000000e+00,7.00000000e-01
3.18000000e-11,6.99999587e-01,0.00000000e+00,7.00000000e-01
3.19000000e-11,6.99999589e-01,0.00000000e+00,7.00000000e-01
3.20000000e-11,6.99999591e-01,0.00000000e+00,7.00000000e-01
3.21000000e-11,6.99999592e-01,0.00000000e+00,7.00000000e-01
3.22000000e-11,6.99999594e-01,0.00000000e+00,7.00000000e-01
3.23000000e-11,6.99999596e-01,0.00000000e+00,7.00000000e-01
3.24000000e-11,6.99999598e-01,0.00000000e+00,7.00000000e-01
3.25000000e-11,6.99999600e-01,0.00000000e+00,7.00000000e-01
3.26000000e-11,6.99999602e-01,0.00000000e+00,7.00000000e-01
3.27000000e-11,6.99999604e-01,0.00000000e+00,7.00000000e-01
3.28000000e-11,6.99999606e-01,0.00000000e+00,7.00000000e-01
3.29000000e-11,6.99999608e-01,0.00000000e+00,7.00000000e-01
3.30000000e-11,6.99999610e-01,0.00000000e+00,7.00000000e-01
3.31000000e-11,6.99999612e-01,0.00000000e+00,7.00000000e-01
3.32000000e-11,6.99999614e-01,0.00000000e+00,7.00000000e-01
3.33000000e-11,6.99999615e-01,0.00000000e+00,7.00000000e-01
3.34000000e-11,6.99999617e-01,0.00000000e+00,7.00000000e-01
3.35000000e-11,6.99999619e-01,0.00000000e+00,7.00000000e-01
3.36000000e-11,6.99999621e-01,0.00000000e+00,7.00000000e-01
3.37000000e-11,6.99999623e-01,0.00000000e+00,7.00000000e-01
3.38000000e-11,6.99999625e-01,0.00000000e+00,7.00000000e-01
3.39000000e-11,6.99999627e-01,0.00000000e+00,7.00000000e-01
3.40000000e-11,6.99999629e-01,0.00000000e+00,7.00000000e-01
3.41000000e-11,6.99999631e-01,0.00000000e+00,7.00000000e-01
3.42000000e-11,6.99999633e-01,0.00000000e+00,7.00000000e-01
3.43000000e-11,6.99999635e-01,0.00000000e+00,7.00000000e-01
3.44000000e-11,6.99999636e-01,0.00000000e+00,7.00000000e-01
3.45000000e-11,6.99999638e-01,0.00000000e+00,7.00000000e-01
3.46000000e-11,6.99999640e-01,0.00000000e+00,7.00000000e-01
3.47000000e-11,6.99999642e-01,0.00000000e+00,7.00000000e-01
3.48000000e-11,6.99999644e-01,0.00000000e+00,7.00000000e-01
3.49000000e-11,6.99999646e-01,0.00000000e+00,7.00000000e-01
3.50000000e-11,6.99999648e-01,0.00000000e+00,7.00000000e-01
3.51000000e-11,6.99999650e-01,0.00000000e+00,7.00000000e-01
